Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value
2012,430,Thermo Fisher Scientific,Health Care Equipment & Services,United States,11726.0,1329.9,26834.0,21187.0
2013,425,Thermo Fisher Scientific,Health Care Equipment & Services,United States,12510.0,1177.9,27445.0,27577.0
2014,383,Thermo Fisher Scientific,Health Care Equipment & Services,United States,13090.0,1282.0,31863.0,47752.0
2015,293,Thermo Fisher Scientific,Health Care Equipment & Services,United States,16890.0,1894.4,42852.0,52970.0
2016,267,Thermo Fisher Scientific,Health Care Equipment & Services,United States,16965.0,1975.4,40889.0,57782.0
2017,251,Thermo Fisher Scientific,Health Care Equipment & Services,United States,18274.0,2021.8,45908.0,59899.0
2018,240,Thermo Fisher Scientific,Health Care Equipment & Services,United States,22006.0,2252.5,56580.0,87123.0
2019,222,Thermo Fisher Scientific,Health Care Equipment & Services,United States,24358.0,2938.0,56232.0,103903.0
2020,184,Thermo Fisher Scientific,Health Care Equipment & Services,United States,25647.0,3669.0,58688.0,132182.0
2021,124,Thermo Fisher Scientific,Health Care Equipment & Services,United States,32218.0,6375.0,69052.0,193726.0
2022,120,Thermo Fisher Scientific,Health Care Equipment & Services,United States,39211.0,7725.0,95123.0,219707.0
