Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value
2008,1052,Genuine Parts,Consumer Durables,United States,10840.0,510,4770.0,6820.0
2009,944,Genuine Parts,Consumer Durables,United States,11020.0,480,4790.0,4490.0
2010,995,Genuine Parts,Consumer Durables,United States,10060.0,400,5000.0,6480.0
2011,1023,Genuine Parts,Consumer Durables,United States,11208.0,475.5,5465.0,8195.0
2012,961,Genuine Parts,Retailing,United States,12459.0,565.1,5880.0,9806.0
2013,901,Genuine Parts,Retailing,United States,13014.0,648.0,6807.0,11748.0
2014,879,Genuine Parts,Retailing,United States,14078.0,685.0,7680.0,13344.0
2015,876,Genuine Parts,Retailing,United States,15342.0,711.3,8246.0,14242.0
2016,841,Genuine Parts,Retailing,United States,15262.0,702.7,8451.0,14470.0
2017,903,Genuine Parts,Retailing,United States,15340.0,687.2,8859.0,13333.0
2018,928,Genuine Parts,Retailing,United States,16989.0,633.2,12759.0,13409.0
2019,812,Genuine Parts,Trading Companies,United States,18735.0,810.0,12683.0,15390.0
2020,853,Genuine Parts,Trading Companies,United States,19392.0,621.1,14646.0,11526.0
2021,1232,Genuine Parts,Trading Companies,United States,17004.0,183.5,13440.0,17331.0
2022,851,Genuine Parts,Trading Companies,United States,19700.0,926.9,16273.0,18970.0
