Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value
2008,787,Boston Scientific,Health Care Equipment & Services,United States,8360.0,-500,31200.0,18790.0
2009,792,Boston Scientific,Health Care Equipment & Services,United States,8050.0,-2040,27140.0,10550.0
2010,838,Boston Scientific,Health Care Equipment & Services,United States,8190.0,-1030,25180.0,11740.0
2011,950,Boston Scientific,Health Care Equipment & Services,United States,7806.0,-1065.0,22128.0,11440.0
2012,870,Boston Scientific,Health Care Equipment & Services,United States,7622.0,441.0,21290.0,8882.0
2013,1169,Boston Scientific,Health Care Equipment & Services,United States,7249.0,-4068.0,17154.0,10031.0
2014,1079,Boston Scientific,Health Care Equipment & Services,United States,7143.0,-121.0,16571.0,18026.0
2015,1047,Boston Scientific,Health Care Equipment & Services,United States,7380.0,267.0,17042.0,23677.0
2016,974,Boston Scientific,Health Care Equipment & Services,United States,7477.0,-239.0,18133.0,26759.0
2017,848,Boston Scientific,Health Care Equipment & Services,United States,8386.0,347.0,18096.0,33745.0
2018,965,Boston Scientific,Health Care Equipment & Services,United States,9266.0,112.0,19202.0,41353.0
2019,557,Boston Scientific,Health Care Equipment & Services,United States,9823.0,1671.0,20999.0,48820.0
2020,378,Boston Scientific,Health Care Equipment & Services,United States,10786.0,4287.0,30565.0,52442.0
2021,801,Boston Scientific,Health Care Equipment & Services,United States,9913.0,-139.0,30777.0,58113.0
2022,601,Boston Scientific,Health Care Equipment & Services,United States,11888.0,1040.0,32229.0,62633.0
