Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value
2008,1946,Intuitive Surgical,Health Care Equipment & Services,United States,600.0,140,1040.0,10850.0
2010,1394,Intuitive Surgical,Health Care Equipment & Services,United States,1050.0,230,1810.0,13810.0
2011,1436,Intuitive Surgical,Health Care Equipment & Services,United States,1413.0,381.8,2390.0,12648.0
2012,1283,Intuitive Surgical,Health Care Equipment & Services,United States,1757.0,495.1,3063.0,20843.0
2013,1189,Intuitive Surgical,Health Care Equipment & Services,United States,2179.0,656.6,4059.0,18436.0
2014,1223,Intuitive Surgical,Health Care Equipment & Services,United States,2265.0,671.0,3950.0,18922.0
2015,1474,Intuitive Surgical,Health Care Equipment & Services,United States,2132.0,418.8,3959.0,18946.0
2016,1210,Intuitive Surgical,Health Care Equipment & Services,United States,2384.0,588.8,4907.0,24288.0
2017,1146,Intuitive Surgical,Health Care Equipment & Services,United States,2706.0,735.9,6487.0,28172.0
2018,1107,Intuitive Surgical,Health Care Equipment & Services,United States,3302.0,767.5,6426.0,53062.0
2019,1013,Intuitive Surgical,Health Care Equipment & Services,United States,3724.0,1128.0,7847.0,60918.0
2020,954,Intuitive Surgical,Health Care Equipment & Services,United States,4604.0,1386.3,9891.0,59578.0
2021,937,Intuitive Surgical,Health Care Equipment & Services,United States,4358.0,1060.6,11169.0,96190.0
2022,931,Intuitive Surgical,Health Care Equipment & Services,United States,5906.0,1643.9,13678.0,90639.0
