Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value
2008,754,Simon Property Group,Diversified Financials,United States,3650.0,630,23610.0,18690.0
2009,767,Simon Property Group,Diversified Financials,United States,3780.0,590,23600.0,7660.0
2010,718,Simon Property Group,Diversified Financials,United States,3780.0,310,25950.0,22730.0
2011,687,Simon Property Group,Real Estate,United States,3958.0,617.0,24857.0,31734.0
2012,634,Simon Property Group,Real Estate,United States,4306.0,1024.8,26217.0,43548.0
2013,556,Simon Property Group,Real Estate,United States,4880.0,1434.5,32587.0,49483.0
2014,571,Simon Property Group,Real Estate,United States,5157.0,1301.0,33325.0,51828.0
2015,588,Simon Property Group,Real Estate,United States,5017.0,1408.6,29532.0,62503.0
2016,525,Simon Property Group,Real Estate,United States,5258.0,1577.2,30651.0,62546.0
2017,530,Simon Property Group,Real Estate,United States,5426.0,1754.3,31104.0,53039.0
2018,597,Simon Property Group,Real Estate,United States,5567.0,1952.0,31018.0,49518.0
2019,590,Simon Property Group,Diversified Financials,United States,5655.0,2151.0,30686.0,55019.0
2020,668,Simon Property Group,Diversified Financials,United States,5674.0,2086.7,31232.0,20406.0
2021,719,Simon Property Group,Diversified Financials,United States,4608.0,1227.5,34787.0,38438.0
2022,730,Simon Property Group,Diversified Financials,United States,5117.0,2249.6,33777.0,41333.0
