Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value
2008,827,Kuwait Finance House,Business Services & Supplies,Kuwait,1770.0,560,21850.0,23810.0
2009,734,Kuwait Finance House,Business Services & Supplies,Kuwait,2600.0,1010,32190.0,6930.0
2010,813,Kuwait Finance House,Banking,Kuwait,2650.0,410,39330.0,9280.0
2011,942,Kuwait Finance House,Banking,Kuwait,2567.0,369.5,44609.0,10454.0
2012,1161,Kuwait Finance House,Banking,Kuwait,2905.0,288.0,48264.0,8470.0
2013,1129,Kuwait Finance House,Banking,Kuwait,3602.0,312.0,52186.0,8105.0
2014,966,Kuwait Finance House,Banking,Kuwait,2812.0,408.3,54816.0,12571.0
2015,1009,Kuwait Finance House,Banking,Kuwait,3253.0,444.2,59320.0,10633.0
2016,1026,Kuwait Finance House,Banking,Kuwait,3360.0,496.2,55518.0,8211.0
2017,1010,Kuwait Finance House,Banking,Kuwait,3128.0,546.6,53999.0,10052.0
2018,1029,Kuwait Finance House,Banking,Kuwait,3418.0,627.3,57977.0,10931.0
2019,874,Kuwait Finance House,Banking,Kuwait,3236.0,753.0,58522.0,15543.0
2020,801,Kuwait Finance House,Banking,Kuwait,4000.0,826.0,63933.0,14623.0
2021,920,Kuwait Finance House,Banking,Kuwait,3502.0,483.8,70685.0,20044.0
2022,1086,Kuwait Finance House,Banking,Kuwait,3475.0,483.8,72954.0,29558.0
