Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value
2012,1306,Expeditors International,Air Courier,United States,6150.0,385.7,2867.0,9715.0
2013,1549,Expeditors International,Air Courier,United States,5981.0,333.4,2954.0,7938.0
2014,1600,Expeditors International,Air Courier,United States,6080.0,348.5,3040.0,7988.0
2015,1556,Expeditors International,Air Courier,United States,6565.0,376.9,2891.0,8995.0
2016,1325,Expeditors International,Air Courier,United States,6617.0,457.2,2582.0,8936.0
2017,1409,Expeditors International,Air Courier,United States,6098.0,430.8,2791.0,10077.0
2018,1331,Expeditors International,Air Courier,United States,7230.0,531.8,3212.0,12638.0
2019,1212,Expeditors International,Transportation,United States,8138.0,618.0,3346.0,13822.0
2020,1201,Expeditors International,Transportation,United States,8175.0,590.4,3778.0,12029.0
2021,973,Expeditors International,Transportation,United States,10116.0,696.1,4928.0,18764.0
2022,885,Expeditors International,Transportation,United States,16682.0,1415.5,7610.0,16644.0
