Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value
2009,1296,London Stock Exchange,Diversified Financials,United Kingdom,1080.0,340,38860.0,1670.0
2010,1607,London Stock Exchange,Diversified Financials,United Kingdom,960.0,-480,53910.0,2750.0
2011,1522,London Stock Exchange,Diversified Financials,United Kingdom,919.0,137.2,130743.0,3677.0
2012,1437,London Stock Exchange,Diversified Financials,United Kingdom,987.0,242.9,189281.0,4356.0
2013,900,London Stock Exchange,Diversified Financials,United Kingdom,1089.0,836.5,163631.0,5681.0
2014,1107,London Stock Exchange,Diversified Financials,United Kingdom,1374.0,262.2,913551.0,9020.0
2015,1031,London Stock Exchange,Diversified Financials,United Kingdom,2133.0,270.0,777329.0,12890.0
2016,778,London Stock Exchange,Diversified Financials,United Kingdom,2171.0,501.6,682786.0,13658.0
2017,1044,London Stock Exchange,Diversified Financials,United Kingdom,2244.0,205.0,697890.0,14036.0
2018,751,London Stock Exchange,Diversified Financials,United Kingdom,2518.0,682.5,1003714.0,20897.0
2019,729,London Stock Exchange,Diversified Financials,United Kingdom,2847.0,640.0,1073449.0,22423.0
2020,670,London Stock Exchange,Diversified Financials,United Kingdom,2952.0,532.0,1064637.0,33004.0
2021,611,London Stock Exchange,Diversified Financials,United Kingdom,3134.0,539.9,1160733.0,49304.0
2022,500,London Stock Exchange,Diversified Financials,United Kingdom,9270.0,838.9,1066100.0,52664.0
