Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value
2008,1876,RMB Holdings,Diversified Financials,South Africa,920.0,570,3300.0,4280.0
2009,1740,RMB Holdings,Diversified Financials,South Africa,770.0,530,3590.0,2320.0
2010,1734,RMB Holdings,Diversified Financials,South Africa,700.0,340,3640.0,4660.0
2011,1871,RMB Holdings,Diversified Financials,South Africa,713.0,483.5,4043.0,4997.0
2012,1390,RMB Holdings,Diversified Financials,South Africa,609.0,1693.0,3704.0,5856.0
2013,1716,RMB Holdings,Diversified Financials,South Africa,597.0,579.0,3322.0,6145.0
2014,1801,RMB Holdings,Diversified Financials,South Africa,1.0,582.1,3002.0,6418.0
2015,1671,RMB Holdings,Diversified Financials,South Africa,2.0,619.7,2960.0,8524.0
2016,1897,RMB Holdings,Diversified Financials,South Africa,32.0,613.7,2466.0,5817.0
2018,1832,RMB Holdings,Diversified Financials,South Africa,2.0,624.4,3632.0,8879.0
2019,1764,RMB Holdings,Diversified Financials,South Africa,4.0,741.0,3572.0,8326.0
2021,1640,RMB Holdings,Diversified Financials,South Africa,2.0,2032.6,330.0,191.0
