Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value
2009,1990,Vertex Pharmaceuticals,Drugs & Biotechnology,United States,180.0,-460,980.0,4860.0
2014,1837,Vertex Pharmaceuticals,Drugs & Biotechnology,United States,1212.0,-445.0,2319.0,16945.0
2015,1660,Vertex Pharmaceuticals,Drugs & Biotechnology,United States,580.0,-738.6,2335.0,28627.0
2016,1725,Vertex Pharmaceuticals,Drugs & Biotechnology,United States,1032.0,-558.1,2499.0,21387.0
2017,1644,Vertex Pharmaceuticals,Drugs & Biotechnology,United States,1702.0,-112.1,2897.0,28789.0
2018,1573,Vertex Pharmaceuticals,Drugs & Biotechnology,United States,2415.0,225.8,3953.0,39746.0
2019,962,Vertex Pharmaceuticals,Drugs & Biotechnology,United States,3042.0,2096.0,6246.0,42991.0
2020,915,Vertex Pharmaceuticals,Drugs & Biotechnology,United States,4794.0,1510.9,8893.0,65104.0
2021,744,Vertex Pharmaceuticals,Drugs & Biotechnology,United States,6209.0,2711.6,11752.0,56783.0
2022,794,Vertex Pharmaceuticals,Drugs & Biotechnology,United States,7604.0,2342.1,13432.0,68843.0
