Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value
2010,1902,Edwards Lifesciences,Health Care Equipment & Services,United States,1320.0,230,1620.0,5300.0
2011,1925,Edwards Lifesciences,Health Care Equipment & Services,United States,1447.0,218.0,1767.0,10253.0
2013,1892,Edwards Lifesciences,Health Care Equipment & Services,United States,1900.0,293.2,2222.0,9378.0
2014,1913,Edwards Lifesciences,Health Care Equipment & Services,United States,2046.0,391.7,2725.0,7803.0
2015,1284,Edwards Lifesciences,Health Care Equipment & Services,United States,2323.0,811.1,3524.0,15037.0
2016,1268,Edwards Lifesciences,Health Care Equipment & Services,United States,2494.0,494.9,4059.0,22937.0
2017,1298,Edwards Lifesciences,Health Care Equipment & Services,United States,2964.0,569.5,4510.0,19949.0
2018,1323,Edwards Lifesciences,Health Care Equipment & Services,United States,3447.0,560.0,5825.0,29111.0
2019,1200,Edwards Lifesciences,Health Care Equipment & Services,United States,3723.0,722.0,5324.0,36889.0
2020,1006,Edwards Lifesciences,Health Care Equipment & Services,United States,4484.0,1107.8,6076.0,44926.0
2021,1050,Edwards Lifesciences,Health Care Equipment & Services,United States,4386.0,823.4,7237.0,55374.0
2022,1010,Edwards Lifesciences,Health Care Equipment & Services,United States,5232.0,1503.1,8503.0,73552.0
