Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value
2008,1786,Transurban Group,Transportation,Australia,430.0,-130,9590.0,6540.0
2009,1703,Transurban Group,Transportation,Australia,690.0,-140,9730.0,3660.0
2010,1982,Transurban Group,Transportation,Australia,600.0,-20,7880.0,6050.0
2012,1744,Transurban Group,Transportation,Australia,857.0,120.5,11124.0,8834.0
2013,1866,Transurban Group,Transportation,Australia,1189.0,57.0,10135.0,9543.0
2015,1507,Transurban Group,Transportation,Australia,1056.0,258.9,16788.0,13955.0
2016,1411,Transurban Group,Transportation,Australia,1465.0,63.0,15976.0,17928.0
2017,1426,Transurban Group,Transportation,Australia,1850.0,95.2,17093.0,18247.0
2018,1377,Transurban Group,Transportation,Australia,2270.0,358.0,19577.0,19909.0
2019,1294,Transurban Group,Transportation,Australia,2778.0,206.0,23374.0,25236.0
2020,1244,Transurban Group,Transportation,Australia,2828.0,160.5,25399.0,24711.0
2021,1359,Transurban Group,Transportation,Australia,1931.0,-495.0,26865.0,29403.0
2022,1308,Transurban Group,Transportation,Australia,2075.0,-80.3,28090.0,31169.0
