Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value
2008,365,QBE Insurance Group,Insurance,Australia,10060.0,1690,34610.0,18710.0
2009,378,QBE Insurance Group,Insurance,Australia,8890.0,1280,33500.0,12080.0
2010,256,QBE Insurance Group,Insurance,Australia,14940.0,1770,36660.0,19740.0
2011,350,QBE Insurance Group,Insurance,Australia,13278.0,1419.8,42243.0,18161.0
2012,437,QBE Insurance Group,Insurance,Australia,15788.0,689.7,46774.0,15466.0
2013,411,QBE Insurance Group,Insurance,Australia,17011.0,761.0,50762.0,16951.0
2014,734,QBE Insurance Group,Insurance,Australia,16127.0,-254.0,47271.0,14708.0
2015,548,QBE Insurance Group,Insurance,Australia,14742.0,741.2,45671.0,14011.0
2016,571,QBE Insurance Group,Insurance,Australia,12858.0,675.1,42855.0,12014.0
2017,575,QBE Insurance Group,Insurance,Australia,11587.0,839.7,42283.0,13277.0
2018,983,QBE Insurance Group,Insurance,Australia,12665.0,-1218.3,44364.0,10459.0
2019,800,QBE Insurance Group,Insurance,Australia,12360.0,503.0,40214.0,12084.0
2020,824,QBE Insurance Group,Insurance,Australia,12196.0,567.0,40706.0,8061.0
2021,1105,QBE Insurance Group,Insurance,Australia,12143.0,-1513.4,40857.0,11150.0
2022,836,QBE Insurance Group,Insurance,Australia,13945.0,746.1,43369.0,13043.0
