Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value
2008,904,TD Ameritrade Holding,Diversified Financials,United States,2740.0,740,18860.0,10880.0
2009,910,TD Ameritrade Holding,Diversified Financials,United States,2660.0,750,12500.0,7000.0
2010,845,TD Ameritrade Holding,Diversified Financials,United States,2430.0,600,18450.0,10260.0
2011,970,TD Ameritrade Holding,Diversified Financials,United States,2598.0,601.0,15033.0,12393.0
2012,967,TD Ameritrade Holding,Diversified Financials,United States,2765.0,644.7,20080.0,11027.0
2013,994,TD Ameritrade Holding,Diversified Financials,United States,2644.0,580.5,21018.0,11537.0
2014,876,TD Ameritrade Holding,Diversified Financials,United States,2927.0,721.0,22236.0,18770.0
2015,872,TD Ameritrade Holding,Diversified Financials,United States,3206.0,806.0,23815.0,19948.0
2016,847,TD Ameritrade Holding,Diversified Financials,United States,3292.0,830.0,27154.0,16993.0
2017,836,TD Ameritrade Holding,Diversified Financials,United States,3369.0,846.0,28834.0,20274.0
2018,769,TD Ameritrade Holding,Diversified Financials,United States,4571.0,1010.0,38554.0,34938.0
2019,631,TD Ameritrade Holding,Diversified Financials,United States,5706.0,1780.0,37191.0,30038.0
2020,587,TD Ameritrade Holding,Diversified Financials,United States,5826.0,1931.0,51005.0,21231.0
