Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value
2008,812,MTR,Transportation,Hong Kong/China,1230.0,1000,15480.0,21080.0
2009,721,MTR,Transportation,Hong Kong/China,2270.0,1070,20560.0,12690.0
2010,670,MTR,Transportation,Hong Kong/China,2270.0,1070,20560.0,20100.0
2011,641,MTR,Transportation,Hong Kong-China,3797.0,1551.4,23368.0,21532.0
2012,636,MTR,Transportation,Hong Kong-China,4303.0,1894.7,25474.0,20643.0
2013,627,MTR,Transportation,Hong Kong-China,4607.0,1744.5,26696.0,23000.0
2014,632,MTR,Transportation,Hong Kong,4990.0,1679.2,27835.0,21675.0
2015,609,MTR,Transportation,Hong Kong,5178.0,2012.5,29292.0,28252.0
2016,557,MTR,Transportation,Hong Kong,5379.0,1676.1,31109.0,29068.0
2017,570,MTR,Transportation,Hong Kong,5821.0,1321.0,33192.0,33258.0
2018,545,MTR,Transportation,Hong Kong,7114.0,2159.6,33742.0,34753.0
2019,551,MTR,Transportation,Hong Kong,6881.0,2042.0,35084.0,37070.0
2020,566,MTR,Transportation,Hong Kong,6956.0,1522.9,37118.0,34166.0
2021,1072,MTR,Transportation,Hong Kong,5485.0,-620.0,37475.0,35093.0
2022,787,MTR,Transportation,Hong Kong,6073.0,1228.9,37464.0,33324.0
