Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value
2008,805,Express Scripts,Health Care Equipment & Services,United States,18270.0,570,5260.0,14940.0
2009,645,Express Scripts,Health Care Equipment & Services,United States,21980.0,780,5510.0,12460.0
2010,379,Express Scripts,Health Care Equipment & Services,United States,24750.0,830,11930.0,26550.0
2011,442,Express Scripts,Health Care Equipment & Services,United States,44973.0,1181.2,10558.0,27735.0
2012,381,Express Scripts,Health Care Equipment & Services,United States,46128.0,1275.8,15607.0,26343.0
2013,170,Express Scripts,Health Care Equipment & Services,United States,93858.0,1312.9,58111.0,48922.0
2014,158,Express Scripts,Health Care Equipment & Services,United States,104185.0,1792.3,53548.0,59041.0
2015,163,Express Scripts,Health Care Equipment & Services,United States,100887.0,2007.6,53799.0,61860.0
2016,145,Express Scripts,Health Care Equipment & Services,United States,101752.0,2476.4,54008.0,46543.0
2017,158,Express Scripts,Health Care Equipment & Services,United States,100488.0,3404.4,51745.0,39927.0
2018,172,Express Scripts,Health Care Equipment & Services,United States,100234.0,4594.3,53406.0,40893.0
