Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value
2008,464,Nintendo,Technology Hardware & Equipment,Japan,8230.0,1480,13290.0,65600.0
2009,274,Nintendo,Technology Hardware & Equipment,Japan,16760.0,2580,17870.0,41250.0
2010,260,Nintendo,Technology Hardware & Equipment,Japan,18880.0,2870,18030.0,39340.0
2011,331,Nintendo,Consumer Durables,Japan,15348.0,2446.4,18462.0,39824.0
2012,508,Nintendo,Consumer Durables,Japan,12203.0,933.8,19296.0,21393.0
2013,1078,Nintendo,Consumer Durables,Japan,7824.0,-521.9,15933.0,14388.0
2014,1207,Nintendo,Consumer Durables,Japan,6059.0,28.2,15100.0,16621.0
2015,1394,Nintendo,Consumer Durables,Japan,4870.0,246.6,12352.0,22181.0
2016,1436,Nintendo,Consumer Durables,Japan,4399.0,189.0,11719.0,21748.0
2017,1033,Nintendo,Consumer Durables,Japan,3588.0,726.3,12545.0,32839.0
2018,660,Nintendo,Media,Japan,9525.0,1259.0,15362.0,59796.0
2019,619,Nintendo,Consumer Durables,Japan,10829.0,1568.0,16600.0,36573.0
2020,534,Nintendo,Consumer Durables,Japan,11246.0,2033.0,17471.0,49739.0
2021,346,Nintendo,Consumer Durables,Japan,15832.0,4110.9,22549.0,71212.0
2022,482,Nintendo,Consumer Durables,Japan,15242.0,4287.7,21774.0,58010.0
