Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value
2008,939,Umicore,Materials,Belgium,12130.0,950,4620.0,6410.0
2009,1772,Umicore,Materials,Belgium,12770.0,170,4080.0,1720.0
2010,1846,Umicore,Materials,Belgium,9670.0,100,4070.0,3430.0
2011,1293,Umicore,Diversified Metals & Mining,Belgium,12973.0,332.9,4565.0,5510.0
2012,1110,Umicore,Diversified Metals & Mining,Belgium,18758.0,421.0,4705.0,6420.0
2013,1341,Umicore,Diversified Metals & Mining,Belgium,16637.0,308.0,4715.0,5925.0
2014,1736,Umicore,Diversified Metals & Mining,Belgium,13036.0,237.6,4840.0,5611.0
2015,1970,Umicore,Diversified Metals & Mining,Belgium,11711.0,226.3,4660.0,4647.0
2016,1796,Umicore,Diversified Metals & Mining,Belgium,10754.0,187.7,4444.0,5801.0
2017,1819,Umicore,Diversified Metals & Mining,Belgium,11553.0,144.6,4442.0,6048.0
2018,1309,Umicore,Diversified Metals & Mining,Belgium,13476.0,239.1,6246.0,13865.0
2019,1274,Umicore,Materials,Belgium,16182.0,374.0,7010.0,11776.0
2020,1271,Umicore,Materials,Belgium,19570.0,322.1,8011.0,10393.0
2021,1311,Umicore,Materials,Belgium,23609.0,148.8,10344.0,13686.0
2022,1198,Umicore,Materials,Belgium,28432.0,731.6,10447.0,9694.0
