Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value
2012,1816,Hexagon,Capital Goods,Sweden,2826.0,384.6,6850.0,6977.0
2013,1521,Hexagon,Capital Goods,Sweden,3177.0,473.0,7047.0,9811.0
2014,1486,Hexagon,Capital Goods,Sweden,3226.0,488.7,7542.0,12305.0
2015,1492,Hexagon,Capital Goods,Sweden,3482.0,535.3,8243.0,13015.0
2016,1364,Hexagon,Capital Goods,Sweden,3374.0,554.0,8073.0,14535.0
2017,1348,Hexagon,Capital Goods,Sweden,3486.0,634.9,8347.0,14674.0
2018,1255,Hexagon,Capital Goods,Sweden,4105.0,851.9,10546.0,19907.0
2019,1250,Hexagon,Conglomerates,Sweden,4438.0,862.0,11070.0,20263.0
2020,1249,Hexagon,Conglomerates,Sweden,4312.0,766.4,11780.0,18330.0
2021,1142,Hexagon,Conglomerates,Sweden,4285.0,701.0,13096.0,37769.0
2022,1176,Hexagon,Conglomerates,Sweden,5131.0,947.7,16029.0,36386.0
