Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value
2009,1698,Waters,Health Care Equipment & Services,United States,1580.0,320,1620.0,3420.0
2010,1603,Waters,Health Care Equipment & Services,United States,1500.0,320,1910.0,5770.0
2011,1669,Waters,Health Care Equipment & Services,United States,1643.0,381.8,2328.0,7796.0
2012,1621,Waters,Health Care Equipment & Services,United States,1851.0,433.0,2723.0,8279.0
2013,1630,Waters,Health Care Equipment & Services,United States,1844.0,461.4,3168.0,8144.0
2014,1665,Waters,Health Care Equipment & Services,United States,1904.0,450.0,3583.0,9274.0
2015,1725,Waters,Health Care Equipment & Services,United States,1989.0,431.6,3878.0,10387.0
2016,1537,Waters,Health Care Equipment & Services,United States,2042.0,469.0,4269.0,11187.0
2017,1490,Waters,Health Care Equipment & Services,United States,2167.0,521.5,4662.0,12557.0
2019,1465,Waters,Health Care Equipment & Services,United States,2420.0,594.0,3727.0,16952.0
2020,1631,Waters,Health Care Equipment & Services,United States,2358.0,536.8,2667.0,11577.0
2021,1567,Waters,Health Care Equipment & Services,United States,2365.0,521.6,2840.0,18612.0
2022,1736,Waters,Health Care Equipment & Services,United States,2786.0,692.8,3095.0,17939.0
