Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value
2008,1216,Next,Retailing,United Kingdom,6440.0,650,3080.0,5140.0
2009,1095,Next,Retailing,United Kingdom,6620.0,700,3240.0,3280.0
2010,1288,Next,Retailing,United Kingdom,4740.0,440,2560.0,5230.0
2011,1370,Next,Consumer Durables,United Kingdom,5450.0,582.6,2714.0,5472.0
2012,1269,Next,Consumer Durables,United Kingdom,5535.0,642.8,2871.0,7775.0
2013,1120,Next,Consumer Durables,United Kingdom,5637.0,808.0,3006.0,9978.0
2014,1002,Next,Consumer Durables,United Kingdom,5861.0,867.0,3525.0,17228.0
2015,975,Next,Retailing,United Kingdom,6539.0,1038.0,3428.0,16117.0
2016,1047,Next,Retailing,United Kingdom,6355.0,1014.5,3305.0,10815.0
2017,1367,Next,Retailing,United Kingdom,5461.0,846.8,3025.0,7331.0
2018,1435,Next,Retailing,United Kingdom,5272.0,769.3,3643.0,10625.0
2019,1435,Next,Retailing,Brazil,5524.0,783.0,3698.0,10315.0
2020,1564,Next,Retailing,United Kingdom,5449.0,779.3,4842.0,7600.0
2022,1683,Next,Retailing,United Kingdom,6359.0,931.3,5342.0,10600.0
