Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value
2013,257,AbbVie,Drugs & Biotechnology,United States,18038.0,5275.0,27008.0,60856.0
2014,254,AbbVie,Drugs & Biotechnology,United States,18790.0,4128.0,29198.0,82762.0
2015,303,AbbVie,Drugs & Biotechnology,United States,19960.0,1774.0,27547.0,91724.0
2016,158,AbbVie,Drugs & Biotechnology,United States,22859.0,5117.0,53050.0,99361.0
2017,143,AbbVie,Drugs & Biotechnology,United States,25638.0,5923.0,66099.0,104466.0
2018,137,AbbVie,Drugs & Biotechnology,United States,29612.0,6352.0,69342.0,165321.0
2019,167,AbbVie,Drugs & Biotechnology,United States,32753.0,5657.0,59352.0,114662.0
2020,119,AbbVie,Drugs & Biotechnology,United States,33266.0,7839.0,89115.0,121382.0
2021,74,AbbVie,Drugs & Biotechnology,United States,45804.0,4551.0,150565.0,190443.0
2022,67,AbbVie,Drugs & Biotechnology,United States,56197.0,11459.0,146529.0,273756.0
