Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value
2009,326,China Pacific Insurance,Insurance,China,11950.0,940,42310.0,15290.0
2010,460,China Pacific Insurance,Insurance,China,15010.0,200,46440.0,32210.0
2011,289,China Pacific Insurance,Insurance,China,14652.0,1077.5,58056.0,31054.0
2012,250,China Pacific Insurance,Insurance,China,21507.0,1298.3,70076.0,28137.0
2013,278,China Pacific Insurance,Insurance,China,27314.0,805.0,109303.0,28614.0
2014,227,China Pacific Insurance,Insurance,China,33197.0,1620.2,118648.0,23170.0
2015,173,China Pacific Insurance,Insurance,China,35546.0,1793.2,132995.0,48367.0
2016,131,China Pacific Insurance,Insurance,China,39300.0,2820.6,139458.0,37105.0
2017,174,China Pacific Insurance,Insurance,China,40281.0,1815.0,143975.0,33472.0
2018,138,China Pacific Insurance,Insurance,China,50943.0,2474.0,191097.0,47987.0
2019,140,China Pacific Insurance,Insurance,China,54120.0,2718.0,191167.0,47924.0
2020,130,China Pacific Insurance,Insurance,China,55785.0,4029.8,215739.0,30042.0
2021,125,China Pacific Insurance,Insurance,China,61183.0,3552.0,266566.0,36340.0
2022,208,China Pacific Insurance,Insurance,China,68072.0,4155.2,300516.0,22686.0
