Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value
2008,1714,Bank of Nagoya,Banking,Japan,630.0,70,26430.0,1190.0
2009,1728,Bank of Nagoya,Banking,Japan,860.0,70,30370.0,1090.0
2010,1760,Bank of Nagoya,Banking,Japan,810.0,30,30840.0,790.0
2011,1762,Bank of Nagoya,Banking,Japan,753.0,41.2,32434.0,683.0
2012,1790,Bank of Nagoya,Banking,Japan,830.0,42.6,36445.0,749.0
2013,1792,Bank of Nagoya,Banking,Japan,766.0,25.2,38481.0,887.0
2014,1876,Bank of Nagoya,Banking,Japan,631.0,52.2,32110.0,800.0
2015,1940,Bank of Nagoya,Banking,Japan,554.0,56.8,29423.0,679.0
2016,1941,Bank of Nagoya,Banking,Japan,498.0,62.2,30093.0,684.0
2017,1916,Bank of Nagoya,Banking,Japan,400.0,49.1,31992.0,669.0
2018,1919,Bank of Nagoya,Banking,Japan,562.0,49.3,34559.0,714.0
2019,1921,Bank of Nagoya,Banking,Japan,567.0,47.0,35668.0,602.0
2021,1971,Bank of Nagoya,Banking,Japan,596.0,34.4,47674.0,482.0
