Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value
2008,1360,Eastman Chemical,Chemicals,United States,6830.0,310,6000.0,5330.0
2009,1593,Eastman Chemical,Chemicals,United States,6730.0,350,5280.0,1490.0
2011,1349,Eastman Chemical,Chemicals,United States,5842.0,438.0,5986.0,6660.0
2012,1164,Eastman Chemical,Chemicals,United States,7178.0,696.0,6184.0,7124.0
2013,982,Eastman Chemical,Chemicals,United States,8102.0,437.0,11619.0,11173.0
2014,786,Eastman Chemical,Chemicals,United States,9358.0,1165.0,11845.0,13133.0
2015,860,Eastman Chemical,Chemicals,United States,9524.0,751.0,16072.0,10351.0
2016,769,Eastman Chemical,Chemicals,United States,9581.0,848.0,15611.0,11323.0
2017,826,Eastman Chemical,Chemicals,United States,8945.0,866.0,15457.0,11716.0
2018,792,Eastman Chemical,Chemicals,United States,9827.0,1486.0,16366.0,15237.0
2019,877,Eastman Chemical,Chemicals,United States,10122.0,1080.0,15995.0,11662.0
2020,1056,Eastman Chemical,Chemicals,United States,9114.0,808.0,16008.0,8223.0
2021,1140,Eastman Chemical,Chemicals,United States,8464.0,478.0,16083.0,15691.0
