Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value
2008,242,Devon Energy,Oil & Gas Operations,United States,11360.0,3610,41460.0,45650.0
2009,625,Devon Energy,Oil & Gas Operations,United States,15210.0,-2150,31910.0,19380.0
2010,711,Devon Energy,Oil & Gas Operations,United States,8020.0,-2430,29690.0,31000.0
2011,292,Devon Energy,Oil & Gas Operations,United States,9940.0,4550.0,32927.0,37597.0
2012,303,Devon Energy,Oil & Gas Operations,United States,11454.0,4704.0,41117.0,29794.0
2013,768,Devon Energy,Oil & Gas Operations,United States,9502.0,-206.0,43326.0,23572.0
2014,741,Devon Energy,Oil & Gas Operations,United States,10779.0,-22.0,42877.0,27573.0
2015,331,Devon Energy,Oil & Gas Operations,United States,17555.0,1589.0,50637.0,26068.0
2016,780,Devon Energy,Oil & Gas Operations,United States,15058.0,-14459.0,29532.0,18441.0
2017,888,Devon Energy,Oil & Gas Operations,United States,10518.0,-3315.0,25913.0,22316.0
2018,664,Devon Energy,Oil & Gas Operations,United States,14329.0,635.0,29316.0,21433.0
2019,627,Devon Energy,Oil & Gas Operations,United States,11739.0,3052.0,19566.0,14705.0
2022,573,Devon Energy,Oil & Gas Operations,United States,13694.0,2783.0,21025.0,38570.0
