Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value
2008,870,Host Hotels & Resorts,Diversified Financials,United States,5430.0,730,11810.0,8480.0
2009,1228,Host Hotels & Resorts,Diversified Financials,United States,5290.0,430,11950.0,1940.0
2010,1334,Host Hotels & Resorts,Diversified Financials,United States,4160.0,-250,12560.0,7600.0
2011,1305,Host Hotels & Resorts,Real Estate,United States,4437.0,-130.0,12411.0,11921.0
2012,1347,Host Hotels & Resorts,Real Estate,United States,4999.0,-14.0,13068.0,11275.0
2013,1355,Host Hotels & Resorts,Real Estate,United States,5286.0,61.0,12994.0,12884.0
2014,1236,Host Hotels & Resorts,Real Estate,United States,5263.0,317.0,12814.0,15559.0
2015,1058,Host Hotels & Resorts,Real Estate,United States,5354.0,623.0,12207.0,15397.0
2016,1106,Host Hotels & Resorts,Real Estate,United States,5387.0,558.0,11784.0,11463.0
2017,1073,Host Hotels & Resorts,Real Estate,United States,5430.0,762.0,11408.0,13528.0
2018,1238,Host Hotels & Resorts,Real Estate,United States,5385.0,659.0,12064.0,15368.0
2019,1157,Host Hotels & Resorts,Diversified Financials,United States,5524.0,1087.0,12090.0,13993.0
2020,1356,Host Hotels & Resorts,Diversified Financials,United States,5469.0,920.0,12305.0,8689.0
