Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value
2008,794,Vedanta Resources,Materials,United Kingdom,6700.0,960,8040.0,12580.0
2009,854,Vedanta Resources,Materials,United Kingdom,8090.0,870,16050.0,2170.0
2010,923,Vedanta Resources,Materials,United Kingdom,5490.0,180,16290.0,10690.0
2011,721,Vedanta Resources,Diversified Metals & Mining,United Kingdom,7524.0,571.4,24042.0,9330.0
2012,679,Vedanta Resources,Diversified Metals & Mining,United Kingdom,11750.0,792.6,28889.0,6667.0
2013,1076,Vedanta Resources,Diversified Metals & Mining,United Kingdom,13993.0,59.8,45395.0,4676.0
2014,1129,Vedanta Resources,Diversified Metals & Mining,United Kingdom,13684.0,-233.1,43836.0,4043.0
2015,1146,Vedanta Resources,Diversified Metals & Mining,United Kingdom,13242.0,8.6,44640.0,1974.0
2016,1196,Vedanta Resources,Diversified Metals & Mining,United Kingdom,12120.0,-2106.8,36407.0,1658.0
2017,1318,Vedanta Resources,Diversified Metals & Mining,United Kingdom,9896.0,-1524.2,29966.0,2761.0
2018,1304,Vedanta Resources,Diversified Metals & Mining,United Kingdom,13418.0,-21.9,28142.0,2888.0
