Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value
2008,1766,Henry Schein,Health Care Equipment & Services,United States,5920.0,220,3310.0,5360.0
2009,1463,Henry Schein,Health Care Equipment & Services,United States,6390.0,240,3600.0,3280.0
2010,1270,Henry Schein,Health Care Equipment & Services,United States,6540.0,310,3840.0,5160.0
2011,1403,Henry Schein,Health Care Equipment & Services,United States,7527.0,325.8,4547.0,6202.0
2012,1345,Henry Schein,Health Care Equipment & Services,United States,8530.0,367.7,4740.0,6847.0
2013,1358,Henry Schein,Health Care Equipment & Services,United States,8940.0,336.0,5334.0,7896.0
2014,1171,Henry Schein,Health Care Equipment & Services,United States,9561.0,431.5,5625.0,10246.0
2015,1144,Henry Schein,Health Care Equipment & Services,United States,10371.0,466.1,6139.0,11762.0
2016,1004,Henry Schein,Health Care Equipment & Services,United States,10630.0,479.1,6505.0,14033.0
2017,1040,Henry Schein,Health Care Equipment & Services,United States,11572.0,506.8,6730.0,13269.0
2018,1275,Henry Schein,Health Care Equipment & Services,United States,12759.0,423.4,7915.0,11235.0
2019,1248,Henry Schein,Health Care Equipment & Services,United States,13202.0,536.0,8501.0,9192.0
2020,1390,Henry Schein,Health Care Equipment & Services,United States,9986.0,508.0,7151.0,7789.0
2021,1559,Henry Schein,Health Care Equipment & Services,United States,10119.0,402.2,7773.0,10125.0
2022,1431,Henry Schein,Health Care Equipment & Services,United States,12401.0,623.9,8481.0,12050.0
