Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value
2008,99,Commonwealth Bank,Banking,Australia,26480.0,3800,360420.0,51860.0
2009,59,Commonwealth Bank,Banking,Australia,34980.0,4580,467830.0,28010.0
2010,59,Commonwealth Bank,Banking,Australia,31840.0,3810,500200.0,75100.0
2011,70,Commonwealth Bank,Banking,Australia,34309.0,4759.7,544850.0,79224.0
2012,47,Commonwealth Bank,Banking,Australia,49533.0,6853.1,713661.0,81594.0
2013,40,Commonwealth Bank,Banking,Australia,47837.0,7256.9,735216.0,117534.0
2014,49,Commonwealth Bank,Banking,Australia,41482.0,7930.5,699886.0,114546.0
2015,47,Commonwealth Bank,Banking,Australia,39576.0,8074.8,696182.0,117070.0
2016,58,Commonwealth Bank,Banking,Australia,33133.0,6863.0,657032.0,99171.0
2017,58,Commonwealth Bank,Banking,Australia,30930.0,7065.2,703622.0,109902.0
2018,71,Commonwealth Bank,Banking,Australia,33038.0,7618.4,752374.0,93505.0
2019,79,Commonwealth Bank,Banking,Australia,31396.0,6736.0,690223.0,92822.0
2020,84,Commonwealth Bank,Banking,Australia,27284.0,7041.8,688798.0,72623.0
2021,78,Commonwealth Bank,Banking,Australia,22381.0,5748.4,816200.0,120650.0
2022,107,Commonwealth Bank,Banking,Australia,21853.0,8386.9,835972.0,130340.0
