Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value
2009,951,TAQA,Utilities,United Arab Emirates,4590.0,530,23250.0,2560.0
2010,1514,TAQA,Utilities,United Arab Emirates,4580.0,50,23520.0,2080.0
2011,1287,TAQA,Utilities,United Arab Emirates,5812.0,255.1,31458.0,2312.0
2012,1412,TAQA,Utilities,United Arab Emirates,6632.0,204.7,31268.0,2237.0
2013,1401,TAQA,Utilities,United Arab Emirates,7491.0,174.0,33316.0,2213.0
2014,1432,TAQA,Utilities,United Arab Emirates,7013.0,-685.8,33195.0,2147.0
2015,1423,TAQA,Utilities,United Arab Emirates,7433.0,-816.8,32480.0,1272.0
2016,1649,TAQA,Utilities,United Arab Emirates,5267.0,-490.1,29613.0,1074.0
2017,1829,TAQA,Utilities,United Arab Emirates,4388.0,-5182.1,28449.0,941.0
2021,821,TAQA,Utilities,United Arab Emirates,7749.0,98.8,50890.0,41935.0
2022,488,TAQA,Utilities,United Arab Emirates,12439.0,1622.6,49059.0,42243.0
