Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value
2012,1979,Old Republic International,Insurance,United States,4646.0,-140.6,16050.0,2793.0
2013,1999,Old Republic International,Insurance,United States,4970.0,-68.8,16227.0,3254.0
2014,1487,Old Republic International,Insurance,United States,5442.0,447.7,16534.0,4293.0
2015,1565,Old Republic International,Insurance,United States,5530.0,409.6,16988.0,3957.0
2016,1452,Old Republic International,Insurance,United States,5766.0,422.0,17439.0,4782.0
2017,1397,Old Republic International,Insurance,United States,5905.0,466.7,19079.0,5233.0
2018,1599,Old Republic International,Insurance,United States,6300.0,451.3,18999.0,6270.0
2019,1834,Old Republic International,Insurance,United States,6315.0,370.0,19608.0,6377.0
2021,1459,Old Republic International,Insurance,United States,7166.0,558.6,18806.0,7226.0
2022,1227,Old Republic International,Insurance,United States,9341.0,1534.2,20376.0,7335.0
