Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value
2013,1692,Verisk Analytics,Business Services & Supplies,United States,1534.0,329.1,2360.0,10984.0
2014,1822,Verisk Analytics,Business Services & Supplies,United States,1680.0,348.4,2504.0,9967.0
2015,1740,Verisk Analytics,Business Services & Supplies,United States,1747.0,400.0,2345.0,11398.0
2016,1426,Verisk Analytics,Business Services & Supplies,United States,2068.0,507.6,5616.0,13139.0
2017,1418,Verisk Analytics,Business Services & Supplies,United States,1995.0,588.5,4631.0,13189.0
2018,1439,Verisk Analytics,Business Services & Supplies,United States,2224.0,579.3,6247.0,17498.0
2019,1365,Verisk Analytics,Insurance,United States,2395.0,599.0,5900.0,22563.0
2020,1441,Verisk Analytics,Insurance,United States,2607.0,449.9,7055.0,24923.0
2021,1217,Verisk Analytics,Insurance,United States,2785.0,712.7,7562.0,30111.0
2022,1474,Verisk Analytics,Insurance,United States,2999.0,666.2,7808.0,33434.0
