Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value
2008,784,Vienna Insurance Group,Insurance,Austria,7880.0,340,28360.0,8830.0
2009,712,Vienna Insurance Group,Insurance,Austria,10530.0,460,37320.0,2880.0
2010,510,Vienna Insurance Group,Insurance,Austria,12090.0,570,44910.0,6120.0
2011,638,Vienna Insurance Group,Insurance,Austria,12517.0,487.8,50263.0,7081.0
2012,734,Vienna Insurance Group,Insurance,Austria,12507.0,508.4,51310.0,5793.0
2013,723,Vienna Insurance Group,Insurance,Austria,12435.0,475.0,50017.0,6640.0
2014,809,Vienna Insurance Group,Insurance,Austria,13268.0,422.8,55006.0,6355.0
2015,874,Vienna Insurance Group,Insurance,Austria,13347.0,447.6,54516.0,5926.0
2016,1188,Vienna Insurance Group,Insurance,Austria,10396.0,108.0,48183.0,2914.0
2017,1083,Vienna Insurance Group,Insurance,Austria,10404.0,321.0,51803.0,3088.0
2018,1164,Vienna Insurance Group,Insurance,Austria,11242.0,322.3,61183.0,4116.0
2019,1192,Vienna Insurance Group,Insurance,Austria,11902.0,307.0,57188.0,3634.0
2020,1131,Vienna Insurance Group,Insurance,Austria,11580.0,370.8,55072.0,2577.0
2021,1186,Vienna Insurance Group,Insurance,Austria,11803.0,263.9,60536.0,3504.0
2022,1269,Vienna Insurance Group,Insurance,Austria,12619.0,444.1,58035.0,6524.0
