Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value
2008,791,CME Group,Diversified Financials,United States,1760.0,660,20310.0,27370.0
2009,668,CME Group,Diversified Financials,United States,2560.0,720,48160.0,12100.0
2010,607,CME Group,Diversified Financials,United States,2610.0,830,35650.0,20030.0
2011,690,CME Group,Diversified Financials,United States,3004.0,951.4,35046.0,19819.0
2012,628,CME Group,Diversified Financials,United States,3281.0,1812.3,40759.0,19232.0
2013,708,CME Group,Diversified Financials,United States,2915.0,896.3,38863.0,21062.0
2014,662,CME Group,Diversified Financials,United States,2936.0,976.8,54462.0,24392.0
2015,621,CME Group,Diversified Financials,United States,3113.0,1127.1,72401.0,31087.0
2016,600,CME Group,Diversified Financials,United States,3330.0,1247.0,67463.0,31899.0
2017,577,CME Group,Diversified Financials,United States,3608.0,1534.1,69369.0,40092.0
2018,516,CME Group,Diversified Financials,United States,3824.0,4262.4,69919.0,54240.0
2019,545,CME Group,Diversified Financials,United States,4321.0,1962.0,77540.0,63108.0
2020,440,CME Group,Diversified Financials,United States,5211.0,2385.8,137932.0,63885.0
2021,425,CME Group,Diversified Financials,United States,4884.0,2105.2,124744.0,74533.0
2022,487,CME Group,Diversified Financials,United States,4690.0,2624.5,196964.0,80122.0
