Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value
2008,508,Wolseley,Trading Companies,United Kingdom,33040.0,970,20290.0,8180.0
2009,1064,Wolseley,Trading Companies,United Kingdom,32770.0,150,20300.0,1690.0
2010,891,Wolseley,Trading Companies,United Kingdom,24150.0,-1960,14620.0,6740.0
2011,955,Wolseley,Trading Companies,Switzerland,20694.0,-532.9,12216.0,9546.0
2012,742,Wolseley,Construction,Switzerland,22263.0,445.0,12536.0,11325.0
2013,980,Wolseley,Construction,Switzerland,21036.0,89.3,10869.0,13744.0
2014,731,Wolseley,Construction,Switzerland,20999.0,617.5,10904.0,15172.0
2015,942,Wolseley,Construction,Switzerland,21336.0,354.8,10204.0,15631.0
2016,686,Wolseley,Construction,Switzerland,20821.0,909.8,11357.0,14131.0
2017,793,Wolseley,Construction,Switzerland,21455.0,623.8,10689.0,15508.0
