Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value
2009,1539,Oriental Land,Media,Japan,3430.0,150,7570.0,6250.0
2010,1560,Oriental Land,"Hotels, Restaurants & Leisure",Japan,4000.0,190,6500.0,6470.0
2011,1657,Oriental Land,"Hotels, Restaurants & Leisure",Japan,3974.0,272.1,6556.0,8661.0
2012,1792,Oriental Land,"Hotels, Restaurants & Leisure",Japan,4285.0,275.6,6885.0,9382.0
2013,1425,Oriental Land,"Hotels, Restaurants & Leisure",Japan,4350.0,387.9,7479.0,13288.0
2014,1224,Oriental Land,"Hotels, Restaurants & Leisure",Japan,4677.0,692.8,6375.0,13723.0
2015,1185,Oriental Land,"Hotels, Restaurants & Leisure",Japan,4341.0,646.3,5874.0,28631.0
2016,1185,Oriental Land,"Hotels, Restaurants & Leisure",Japan,3871.0,615.5,6454.0,25737.0
2017,1180,Oriental Land,"Hotels, Restaurants & Leisure",Japan,4339.0,698.9,7065.0,19636.0
2018,1190,Oriental Land,"Hotels, Restaurants & Leisure",Japan,4324.0,732.6,8609.0,34183.0
2019,1174,Oriental Land,Media,Japan,4658.0,780.0,8761.0,36539.0
2020,1204,Oriental Land,Media,Japan,4272.0,572.2,9362.0,41881.0
2021,1685,Oriental Land,Media,Japan,1980.0,-351.3,10353.0,46959.0
2022,1575,Oriental Land,Media,Japan,2037.0,-242.2,9478.0,57491.0
