Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value
2013,1944,Tongling Nonferrous Metals,Diversified Metals & Mining,China,12233.0,146.0,5947.0,3938.0
2014,1928,Tongling Nonferrous Metals,Diversified Metals & Mining,China,12358.0,103.1,7443.0,2059.0
2015,1830,Tongling Nonferrous Metals,Diversified Metals & Mining,China,14590.0,78.6,8357.0,5224.0
2016,1788,Tongling Nonferrous Metals,Diversified Metals & Mining,China,14712.0,29.0,7200.0,4123.0
2017,1856,Tongling Nonferrous Metals,Diversified Metals & Mining,China,12765.0,-115.3,6134.0,4928.0
2018,1923,Tongling Nonferrous Metals,Diversified Metals & Mining,China,12334.0,91.6,7728.0,4321.0
2019,1938,Tongling Nonferrous Metals,Materials,China,12740.0,107.0,6844.0,4176.0
2020,1962,Tongling Nonferrous Metals,Materials,China,13423.0,103.7,6887.0,2896.0
2021,1979,Tongling Nonferrous Metals,Materials,China,13505.0,124.1,7435.0,4680.0
2022,1812,Tongling Nonferrous Metals,Materials,China,20250.0,480.9,7977.0,6069.0
