Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value
2008,848,Goldcorp,Materials,Canada,2360.0,490,19000.0,30730.0
2009,652,Goldcorp,Materials,Canada,2420.0,1480,19010.0,21230.0
2010,872,Goldcorp,Materials,Canada,2720.0,240,20950.0,28020.0
2011,562,Goldcorp,Diversified Metals & Mining,Canada,3800.0,1574.3,28809.0,37699.0
2012,507,Goldcorp,Diversified Metals & Mining,Canada,5362.0,1881.0,29374.0,35687.0
2013,559,Goldcorp,Diversified Metals & Mining,Canada,5435.0,1749.0,31212.0,26404.0
2014,1160,Goldcorp,Diversified Metals & Mining,Canada,3801.0,-2722.7,29564.0,19938.0
2015,1268,Goldcorp,Diversified Metals & Mining,Canada,3497.0,-2209.7,27866.0,16024.0
2016,1290,Goldcorp,Diversified Metals & Mining,Canada,4370.0,-4403.5,21428.0,14216.0
2017,1461,Goldcorp,Diversified Metals & Mining,Canada,3517.0,166.9,21497.0,12605.0
2018,1274,Goldcorp,Diversified Metals & Mining,Canada,3385.0,555.6,21615.0,11996.0
