Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value
2008,938,Boston Properties,Diversified Financials,United States,1480.0,1320,11190.0,10300.0
2009,1524,Boston Properties,Diversified Financials,United States,1490.0,130,10910.0,4500.0
2010,1170,Boston Properties,Diversified Financials,United States,1520.0,230,12350.0,9490.0
2011,1420,Boston Properties,Real Estate,United States,1551.0,159.1,13348.0,13226.0
2012,1296,Boston Properties,Real Estate,United States,1760.0,272.7,14783.0,15709.0
2013,1264,Boston Properties,Real Estate,United States,1876.0,289.6,15462.0,15960.0
2014,917,Boston Properties,Real Estate,United States,2141.0,710.2,20162.0,17704.0
2015,1087,Boston Properties,Real Estate,United States,2398.0,401.4,19887.0,21809.0
2016,978,Boston Properties,Real Estate,United States,2489.0,582.7,18379.0,19876.0
2017,1064,Boston Properties,Real Estate,United States,2610.0,510.8,18852.0,20719.0
2018,1159,Boston Properties,Real Estate,United States,2631.0,541.2,19584.0,19200.0
2019,1108,Boston Properties,Diversified Financials,United States,2708.0,583.0,20256.0,20549.0
2020,992,Boston Properties,Diversified Financials,United States,2985.0,920.9,21830.0,15094.0
2021,1036,Boston Properties,Diversified Financials,United States,2767.0,876.8,22858.0,18150.0
2022,1516,Boston Properties,Diversified Financials,United States,2889.0,505.1,22365.0,21774.0
