Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value
2012,1827,Kansas City Southern,Transportation,United States,2098.0,330.3,6173.0,8209.0
2013,1561,Kansas City Southern,Transportation,United States,2239.0,377.3,6396.0,11894.0
2014,1718,Kansas City Southern,Transportation,United States,2369.0,351.4,7435.0,11369.0
2015,1567,Kansas City Southern,Transportation,United States,2577.0,502.6,8091.0,11574.0
2016,1547,Kansas City Southern,Transportation,United States,2378.0,490.5,8316.0,10607.0
2017,1710,Kansas City Southern,Transportation,United States,2363.0,478.1,8998.0,9308.0
2018,1453,Kansas City Southern,Transportation,United States,2654.0,959.9,9128.0,11286.0
2019,1598,Kansas City Southern,Transportation,United States,2779.0,586.0,9638.0,12576.0
2020,1545,Kansas City Southern,Transportation,United States,2923.0,587.9,9766.0,12405.0
2021,1382,Kansas City Southern,Transportation,United States,2607.0,618.2,10207.0,23417.0
