Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value
2008,908,Cincinnati Financial,Insurance,United States,4260.0,860,16640.0,6170.0
2009,1108,Cincinnati Financial,Insurance,United States,3830.0,430,13370.0,3340.0
2010,1091,Cincinnati Financial,Insurance,United States,3900.0,430,14440.0,4460.0
2011,1354,Cincinnati Financial,Insurance,United States,3773.0,378.0,15095.0,5392.0
2012,1813,Cincinnati Financial,Insurance,United States,3803.0,166.0,15668.0,5767.0
2013,1273,Cincinnati Financial,Insurance,United States,4111.0,421.0,16548.0,7668.0
2014,1210,Cincinnati Financial,Insurance,United States,4530.0,517.0,18070.0,7820.0
2015,1200,Cincinnati Financial,Insurance,United States,4950.0,525.0,19152.0,8863.0
2016,971,Cincinnati Financial,Insurance,United States,5194.0,634.0,19297.0,10616.0
2017,1001,Cincinnati Financial,Insurance,United States,5451.0,591.0,20800.0,11577.0
2018,1045,Cincinnati Financial,Insurance,United States,5442.0,813.0,21470.0,11799.0
2019,1394,Cincinnati Financial,Insurance,United States,5407.0,287.0,22133.0,14127.0
2020,1354,Cincinnati Financial,Insurance,United States,6770.0,76.0,23310.0,10581.0
2021,743,Cincinnati Financial,Insurance,United States,7536.0,1216.0,27216.0,17136.0
2022,648,Cincinnati Financial,Insurance,United States,9630.0,2946.0,31024.0,21926.0
