Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value
2008,1545,E Trade Financial,Diversified Financials,United States,2220.0,-1440,56850.0,1970.0
2009,1581,E Trade Financial,Diversified Financials,United States,3130.0,-510,48540.0,460.0
2010,1634,E Trade Financial,Diversified Financials,United States,2880.0,-1300,47370.0,3160.0
2011,1664,E Trade Financial,Diversified Financials,United States,2436.0,-28.5,46373.0,3429.0
2012,1678,E Trade Financial,Diversified Financials,United States,2364.0,156.7,47940.0,3154.0
2013,1723,E Trade Financial,Diversified Financials,United States,2202.0,-112.6,47387.0,3054.0
2014,1450,E Trade Financial,Diversified Financials,United States,1930.0,86.0,46280.0,6849.0
2015,1367,E Trade Financial,Diversified Financials,United States,1964.0,293.0,45921.0,8135.0
2016,1193,E Trade Financial,Diversified Financials,United States,1551.0,381.0,47943.0,7307.0
2017,1032,E Trade Financial,Diversified Financials,United States,2038.0,552.0,49517.0,9582.0
2018,876,E Trade Financial,Diversified Financials,United States,2623.0,716.0,64187.0,16993.0
2019,838,E Trade Financial,Diversified Financials,United States,3119.0,1095.0,67518.0,12536.0
2020,912,E Trade Financial,Diversified Financials,United States,3077.0,846.0,67856.0,8976.0
