Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value
2008,1296,WW Grainger,Capital Goods,United States,6420.0,420,3090.0,5820.0
2009,1030,WW Grainger,Capital Goods,United States,6850.0,480,3520.0,4950.0
2010,1037,WW Grainger,Capital Goods,United States,6220.0,430,3730.0,7550.0
2011,1064,WW Grainger,Capital Goods,United States,7182.0,510.9,3904.0,9478.0
2012,935,WW Grainger,Capital Goods,United States,8078.0,658.4,4716.0,15009.0
2013,911,WW Grainger,Capital Goods,United States,8950.0,689.9,5015.0,15647.0
2014,889,WW Grainger,Capital Goods,United States,9438.0,785.4,5266.0,17375.0
2015,919,WW Grainger,Capital Goods,United States,9965.0,792.2,5284.0,15791.0
2016,922,WW Grainger,Capital Goods,United States,10040.0,737.6,5965.0,14051.0
2017,1021,WW Grainger,Capital Goods,United States,10137.0,600.5,5694.0,13463.0
2018,1027,WW Grainger,Capital Goods,United States,10650.0,637.3,5903.0,16584.0
2019,979,WW Grainger,Trading Companies,United States,11221.0,776.0,5873.0,17136.0
2020,923,WW Grainger,Trading Companies,United States,11688.0,769.0,7177.0,14735.0
2021,897,WW Grainger,Trading Companies,United States,11797.0,695.0,6295.0,21297.0
2022,925,WW Grainger,Trading Companies,United States,13022.0,1041.0,6592.0,25517.0
