Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value
2008,1912,United Rentals,Business Services & Supplies,United States,3730.0,360,5840.0,1740.0
2014,1427,United Rentals,Business Services & Supplies,United States,4956.0,387.0,11231.0,8943.0
2015,1268,United Rentals,Business Services & Supplies,United States,5685.0,540.0,12467.0,9075.0
2016,1375,United Rentals,Business Services & Supplies,United States,5817.0,585.0,12083.0,5842.0
2017,1183,United Rentals,Business Services & Supplies,United States,5762.0,566.0,11988.0,10405.0
2018,925,United Rentals,Business Services & Supplies,United States,7019.0,1420.0,14688.0,13952.0
2019,911,United Rentals,Business Services & Supplies,United States,8430.0,1088.0,18586.0,10716.0
2020,856,United Rentals,Business Services & Supplies,United States,9359.0,1172.0,18868.0,9258.0
2021,777,United Rentals,Business Services & Supplies,United States,8530.0,890.0,18411.0,23734.0
2022,813,United Rentals,Business Services & Supplies,United States,9716.0,1386.0,20849.0,22717.0
