Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value
2011,1679,Gemdale,Real Estate,China,2972.0,408.7,10997.0,4455.0
2012,1963,Gemdale,Real Estate,China,2973.0,408.7,10997.0,4088.0
2013,1680,Gemdale,Real Estate,China,3800.0,479.4,14282.0,4318.0
2014,1267,Gemdale,Real Estate,China,6274.0,514.2,19197.0,4971.0
2015,981,Gemdale,Real Estate,China,7401.0,648.8,20095.0,8116.0
2016,1029,Gemdale,Real Estate,China,4740.0,704.6,21241.0,8422.0
2017,911,Gemdale,Real Estate,China,7912.0,948.4,22107.0,7347.0
2018,1016,Gemdale,Real Estate,China,5321.0,1066.3,35739.0,8075.0
2019,837,Gemdale,Construction,China,6819.0,1501.0,38067.0,8753.0
2020,696,Gemdale,Construction,China,8396.0,1458.1,48066.0,8598.0
2021,808,Gemdale,Construction,China,8150.0,1376.1,55764.0,8305.0
2022,714,Gemdale,Construction,China,14318.0,1339.0,71522.0,9583.0
