Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value
2008,723,Parker Hannifin,Capital Goods,United States,11270.0,870,9220.0,10890.0
2009,653,Parker Hannifin,Capital Goods,United States,12280.0,910,10120.0,5360.0
2010,809,Parker Hannifin,Capital Goods,United States,9150.0,280,9790.0,9920.0
2011,650,Parker Hannifin,Capital Goods,United States,11097.0,853.4,10619.0,13823.0
2012,670,Parker Hannifin,Capital Goods,United States,12991.0,1109.6,10328.0,13604.0
2013,677,Parker Hannifin,Capital Goods,United States,13086.0,1034.7,11461.0,14427.0
2014,642,Parker Hannifin,Capital Goods,United States,13067.0,1025.3,12864.0,18192.0
2015,699,Parker Hannifin,Capital Goods,United States,13289.0,1090.8,12568.0,17303.0
2016,752,Parker Hannifin,Capital Goods,United States,11882.0,842.8,11754.0,15403.0
2017,739,Parker Hannifin,Capital Goods,United States,11200.0,880.3,11732.0,21463.0
2018,709,Parker Hannifin,Capital Goods,United States,13981.0,1000.8,16237.0,23284.0
2019,640,Parker Hannifin,Capital Goods,United States,14518.0,1407.0,15308.0,24569.0
2020,583,Parker Hannifin,Capital Goods,United States,14216.0,1324.3,20365.0,20297.0
2021,510,Parker Hannifin,Capital Goods,United States,13505.0,1431.7,19827.0,41449.0
2022,592,Parker Hannifin,Capital Goods,United States,15293.0,1816.1,22395.0,35597.0
