Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value
2008,698,Assurant,Insurance,United States,8450.0,650,26750.0,7380.0
2009,841,Assurant,Insurance,United States,8600.0,450,24510.0,2400.0
2010,828,Assurant,Insurance,United States,8700.0,430,25840.0,3570.0
2011,1123,Assurant,Insurance,United States,8528.0,279.2,26397.0,3816.0
2012,1024,Assurant,Insurance,United States,8273.0,545.8,27115.0,3490.0
2013,1042,Assurant,Insurance,United States,8508.0,483.7,28947.0,3471.0
2014,1042,Assurant,Insurance,United States,9025.0,488.9,30757.0,4714.0
2015,1035,Assurant,Insurance,United States,10394.0,470.9,31562.0,4203.0
2016,1293,Assurant,Insurance,United States,10329.0,141.6,30043.0,5057.0
2017,1104,Assurant,Insurance,United States,7192.0,565.3,29709.0,5243.0
2018,1340,Assurant,Insurance,United States,6417.0,481.8,32428.0,4614.0
2019,1422,Assurant,Insurance,United States,8001.0,251.0,41089.0,5751.0
2020,1114,Assurant,Insurance,United States,10075.0,382.6,44291.0,6356.0
2021,1070,Assurant,Insurance,United States,10084.0,441.8,34810.0,9229.0
2022,1364,Assurant,Insurance,United States,10189.0,449.9,27733.0,10767.0
