Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value
2011,1512,Kotak Mahindra Bank,Banking,India,2124.0,291.6,12208.0,6839.0
2012,1341,Kotak Mahindra Bank,Banking,India,2482.0,351.7,16451.0,7956.0
2013,1266,Kotak Mahindra Bank,Banking,India,2589.0,360.2,18076.0,9165.0
2014,1254,Kotak Mahindra Bank,Banking,India,2880.0,421.0,18310.0,9876.0
2015,1100,Kotak Mahindra Bank,Banking,India,3290.0,408.3,21762.0,17363.0
2016,899,Kotak Mahindra Bank,Banking,India,3529.0,516.7,33444.0,18639.0
2017,744,Kotak Mahindra Bank,Banking,India,4752.0,683.3,37443.0,25066.0
2018,627,Kotak Mahindra Bank,Banking,India,6024.0,961.9,51780.0,35838.0
2019,611,Kotak Mahindra Bank,Diversified Financials,India,6285.0,1016.0,50107.0,37893.0
2020,522,Kotak Mahindra Bank,Diversified Financials,India,7396.0,1239.1,56491.0,34568.0
2021,447,Kotak Mahindra Bank,Diversified Financials,India,7453.0,1255.5,65322.0,47063.0
2022,629,Kotak Mahindra Bank,Diversified Financials,India,7917.0,1459.0,41574.0,44834.0
