Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value
2012,248,SSE,Utilities,United Kingdom,45407.0,2411.1,34125.0,19613.0
2013,539,SSE,Utilities,United Kingdom,50839.0,317.0,31097.0,21230.0
2014,336,SSE,Utilities,United Kingdom,47542.0,1202.5,31140.0,24148.0
2015,591,SSE,Utilities,United Kingdom,48731.0,335.4,32067.0,22379.0
2016,368,SSE,Utilities,United Kingdom,51074.0,748.2,34240.0,21520.0
2017,405,SSE,Utilities,United Kingdom,37200.0,1056.0,27833.0,18712.0
2018,425,SSE,Utilities,United Kingdom,37950.0,1802.7,30019.0,19351.0
2019,797,SSE,Utilities,United Kingdom,30077.0,310.0,32314.0,14961.0
2020,636,SSE,Utilities,United Kingdom,8993.0,1615.2,25832.0,16342.0
2021,634,SSE,Utilities,United Kingdom,8365.0,1658.2,26310.0,21307.0
2022,585,SSE,Utilities,United Kingdom,10334.0,3524.3,31563.0,24881.0
