Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value
2013,393,Suncorp Group,Insurance,Australia,15639.0,741.0,98283.0,15854.0
2014,539,Suncorp Group,Insurance,Australia,15640.0,448.5,84167.0,15178.0
2015,516,Suncorp Group,Insurance,Australia,14944.0,732.8,77413.0,13463.0
2016,530,Suncorp Group,Insurance,Australia,10245.0,774.4,68713.0,12471.0
2017,572,Suncorp Group,Insurance,Australia,10339.0,776.8,70094.0,12639.0
2018,637,Suncorp Group,Insurance,Australia,10731.0,758.9,76540.0,13609.0
2019,701,Suncorp Group,Insurance,Australia,10313.0,640.0,69918.0,12574.0
2020,777,Suncorp Group,Insurance,Australia,9296.0,712.3,66910.0,7587.0
2021,844,Suncorp Group,Insurance,Australia,8878.0,529.4,73217.0,10372.0
2022,957,Suncorp Group,Insurance,Australia,9882.0,698.8,72307.0,10269.0
